BOTSWANA,BOTSWANA,FRANCISTOWN,0
GAUTENG,KRUGERSDORP,ROBINSON,1741
GAUTENG,KRUGERSDORP,ROODEKRANS A H,1739
GAUTENG,KRUGERSDORP,SILVERFIELDS PARK,1739
GAUTENG,KRUGERSDORP,SILVERFIELDS,1739
GAUTENG,KRUGERSDORP,SKUURLIK,1739
GAUTENG,KRUGERSDORP,STADIUM VIEW,1739
GAUTENG,KRUGERSDORP,STAND,1739
GAUTENG,KRUGERSDORP,STERKFONTEIN,1739
GAUTENG,KRUGERSDORP,STEYNSRUS,1739
GAUTENG,KRUGERSDORP,STEYNSVLEI A H,1739
GAUTENG,KRUGERSDORP,TARLTON,1749
GAUTENG,KRUGERSDORP,UITVALFONTEIN 244 I Q,1739
GAUTENG,KRUGERSDORP,UITVALFONTEIN A H,1739
GAUTENG,KRUGERSDORP,VLAKPLAAS,1739
GAUTENG,KRUGERSDORP,WATERFALL 174 I Q,1739
GAUTENG,KRUGERSDORP,WATERFALL 175 I Q,1739
GAUTENG,KRUGERSDORP,WATERFALL A H,1739
GAUTENG,KRUGERSDORP,WATERFALL,1739
GAUTENG,KRUGERSDORP,WENTWORTH PARK,1739
GAUTENG,KRUGERSDORP,WEST KRUGERSDORP,1739
GAUTENG,KRUGERSDORP,WEST RAND CONS MINES,1746
GAUTENG,KRUGERSDORP,WEST RAND,1746
GAUTENG,KRUGERSDORP,WEST VILLAGE,1739
GAUTENG,KRUGERSDORP,WESTERN,1739
GAUTENG,KRUGERSDORP,WITPOORTJIE 245 I Q,1724
GAUTENG,KRUGERSDORP,WITPOORTJIE A H,1739
GAUTENG,KRUGERSDORP,ZWARTKOPS,1739
GAUTENG,KRUGERSDORP,ZWARTKRANS,1739
GAUTENG,KUNGWINI RURAL,RIETVLEI HEIGHTS COUNTRY EST.,2
GAUTENG,KUNGWINI RURAL,RIETVLEI VIEW COUNTRY ESTATES,2
GAUTENG,MAGALIESBURG,MAGALIESBURG,1791
GAUTENG,MEYERTON,DALESIDE,1961
GAUTENG,MEYERTON,GOLF PARK,1961
GAUTENG,MEYERTON,HENLEY ON KLIP,1961
GAUTENG,MEYERTON,HIGHBURY,1961
GAUTENG,MEYERTON,KLIPVIEW A H,1961
GAUTENG,MEYERTON,KLIPVIEW,1961
GAUTENG,MEYERTON,KOOKRUS,1961
GAUTENG,MEYERTON,MEYERTON PARK,1961
GAUTENG,MEYERTON,MEYERTON SMALL FARMS,1961
GAUTENG,MEYERTON,MEYERTON,1961
GAUTENG,MEYERTON,NEW KENTUCKY A H,1961
GAUTENG,MEYERTON,NEW KENTUCKY,1961
GAUTENG,MEYERTON,PENDALE,1961
GAUTENG,MEYERTON,RANDVAAL,1961
GAUTENG,MEYERTON,ROTHDENE,1961
GAUTENG,MEYERTON,SCHOONGEZICHT,1961
GAUTENG,MEYERTON,SHERMAN PARK,1961
GAUTENG,MEYERTON,VALLEY SETTLEMENTS A H,1961
GAUTENG,MEYERTON,WALKER FRUIT FARMS,1961
GAUTENG,MEYERTON,WITKOP,1961
GAUTENG,MIDRAND,ALLANDALE,1685
GAUTENG,MIDRAND,AUSTINVIEW,1685
GAUTENG,MIDRAND,BARBEQUE A H,1685
GAUTENG,MIDRAND,BARBEQUE DOWNS,1685
GAUTENG,MIDRAND,BEAULIEU,1684
GAUTENG,MIDRAND,BLUE HILLS,1685
GAUTENG,MIDRAND,BOTHASFONTEIN,1685
GAUTENG,MIDRAND,CARLSWALD A H,1685
GAUTENG,MIDRAND,CARLSWALD ESTATE,1686
GAUTENG,MIDRAND,CARLSWALD NORTH ESTATE,1685
GAUTENG,MIDRAND,CARLSWALD NORTH,1685
GAUTENG,MIDRAND,CARLSWALD,1685
GAUTENG,MIDRAND,CLAYVILLE EAST,1666
GAUTENG,MIDRAND,CLAYVILLE,1619
GAUTENG,MIDRAND,COUNTRYVIEW,1685
GAUTENG,MIDRAND,CROWTHORNE A H,1685
GAUTENG,MIDRAND,EAGLE CRANE,1685
GAUTENG,MIDRAND,EBONY PARK,1685
GAUTENG,MIDRAND,ERAND A H,1685
GAUTENG,MIDRAND,GLEN AUSTIN A H,1685
GAUTENG,MIDRAND,GLEN AUSTIN,1685
GAUTENG,MIDRAND,GLENFERNESS,1685
GAUTENG,MIDRAND,HALFWAY GARDENS,1685
GAUTENG,MIDRAND,HALFWAY HOUSE ESTATE,1685
GAUTENG,MIDRAND,HALFWAY HOUSE,1685
GAUTENG,MIDRAND,IVORY PARK,1689
GAUTENG,MIDRAND,JUKSKEI VIEW,1682
GAUTENG,MIDRAND,KAALFONTEIN,1685
GAUTENG,MIDRAND,KLIPFONTEIN VIEW,1685
GAUTENG,MIDRAND,KYALAMI ESTATES,1684
GAUTENG,MIDRAND,KYALAMI GARDENS,1684
GAUTENG,MIDRAND,KYALAMI HILLS,1685
GAUTENG,MIDRAND,KYALAMI PARKS,1685
GAUTENG,MIDRAND,KYALAMI,1685
GAUTENG,MIDRAND,MIDFIELD ESTATE,1685
GAUTENG,MIDRAND,MIDLANDS ESTATE,1685
GAUTENG,MIDRAND,MIDRAND,1685
GAUTENG,MIDRAND,MIDSTREAM ESTATE,1685
GAUTENG,MIDRAND,MONTECELLO,1687
GAUTENG,MIDRAND,NOORDWYK,1687
GAUTENG,MIDRAND,OLIFANTSFONTEIN,1665
GAUTENG,MIDRAND,PLOOYSVILLE A H,1685
GAUTENG,MIDRAND,PRESIDENT PARK,1685
GAUTENG,MIDRAND,RABIE RIDGE,1685
GAUTENG,MIDRAND,RANDJESFONTEIN A H,1685
GAUTENG,MIDRAND,SADDLEBROOK ESTATE,1686
GAUTENG,MIDRAND,SAGEWOOD,1687
GAUTENG,MIDRAND,SAVANNA HILLS,1685
GAUTENG,MIDRAND,SAVANNAH HILLS ESTATE,1685
GAUTENG,MIDRAND,SUMMERSET ESTATES,1685
GAUTENG,MIDRAND,SUMMERSET EXT 6,1685
GAUTENG,MIDRAND,VALLEY VIEW,1685
GAUTENG,MIDRAND,VORNA VALLEY,1686
GAUTENG,MIDRAND,WATERFALL,1685
GAUTENG,MIDRAND,WILLAWAY A H,1685
GAUTENG,MIDRAND,WITPOORT A H,1685
GAUTENG,MODDERFONTEIN,MODDERFONTEIN,1645
GAUTENG,MODDERFONTEIN,THORNHILL ESTATE,1645
GAUTENG,MOLOTO,MOLOTO,1002
GAUTENG,NIGEL,ALRAPARK,1490
GAUTENG,NIGEL,BLUE VALLEY,1490
GAUTENG,NIGEL,BOSCHFONTEIN,1490
GAUTENG,NIGEL,BOSCHHOEK,1490
GAUTENG,NIGEL,BOTHAS GELUK,1490
GAUTENG,NIGEL,BRESWOL A H,1490
GAUTENG,NIGEL,BULTFONTEIN,1490
GAUTENG,NIGEL,CERUTIVILLE,1490
GAUTENG,NIGEL,CHARTERSTON,1490
GAUTENG,NIGEL,DUDUZA,1490
GAUTENG,NIGEL,DUNNOTTAR,1490
GAUTENG,NIGEL,FERRYVALE,1490
GAUTENG,NIGEL,GLENVARLOCH,1490
GAUTENG,NIGEL,HALLGATE,1490
GAUTENG,NIGEL,HOLGATFONTEIN,1490
GAUTENG,NIGEL,JAMESON PARK,1492
GAUTENG,NIGEL,KAYDALE,1492
GAUTENG,NIGEL,LAVERSBURG,1490
GAUTENG,NIGEL,MACKENZIEVILLE,1490
GAUTENG,NIGEL,MARIESHAFT,1493
GAUTENG,NIGEL,NIGEL CENTRAL,1490
GAUTENG,NIGEL,NIGEL,1490
GAUTENG,NIGEL,NOYCEDALE,1490
GAUTENG,NIGEL,PRETORIUSSTAD,1490
GAUTENG,NIGEL,SHARON PARK,1490
GAUTENG,NIGEL,SONSTRAAL,1490
GAUTENG,NIGEL,VISAGIE PARK,1490
GAUTENG,NIGEL,VORSTERSKROON,1490
GAUTENG,NOKENG TSA TAEMANE,DINOKENG,1
GAUTENG,NOKENG TSA TAEMANE,PEBBLE ROCK GOLF VILLAGE,1
GAUTENG,PRETORIA,AKKERHOF,6
GAUTENG,PRETORIA,ALKANTRANT,5
GAUTENG,PRETORIA,ALPHEN PARK,181
GAUTENG,PRETORIA,ANDEON,183
GAUTENG,PRETORIA,ANNLIN,182
GAUTENG,PRETORIA,ARCADIA,83
GAUTENG,PRETORIA,ASHLEA GARDENS,81
GAUTENG,PRETORIA,ASIATIC BAZAAR,183
GAUTENG,PRETORIA,ATTERIDGEVILLE,8
GAUTENG,PRETORIA,BAILEYS MUCKLENEUK,181
GAUTENG,PRETORIA,BASHEWA A H,42
GAUTENG,PRETORIA,BELLE OMBRE,142
GAUTENG,PRETORIA,BELLEVUE,82
GAUTENG,PRETORIA,BEREA PARK,2
GAUTENG,PRETORIA,BERGTUIN,2
GAUTENG,PRETORIA,BOARDWALK ESTATE,81
GAUTENG,PRETORIA,BOARDWALK MANOR ESTATE,1020
GAUTENG,PRETORIA,BOARDWALK MEANDER,1020
GAUTENG,PRETORIA,BOEKENHOUTSKLOOF A H,82
GAUTENG,PRETORIA,BON ACCORD,9
GAUTENG,PRETORIA,BOORDFONTEIN EAST,201
GAUTENG,PRETORIA,BOORDFONTEIN WEST,201
GAUTENG,PRETORIA,BOORDFONTEIN,201
GAUTENG,PRETORIA,BOOYSENS,82
GAUTENG,PRETORIA,BOSCHKOP,42
GAUTENG,PRETORIA,BOUGAINVILLEA,182
GAUTENG,PRETORIA,BRONBERG,1
GAUTENG,PRETORIA,BROOKLYN SQUARE,181
GAUTENG,PRETORIA,BROOKLYN,181
GAUTENG,PRETORIA,BRUMMERIA,184
GAUTENG,PRETORIA,BRYNTIRION,83
GAUTENG,PRETORIA,BUFFELSDRIFT,1
GAUTENG,PRETORIA,BULTFONTEIN,120
GAUTENG,PRETORIA,BURGERSPARK,12
GAUTENG,PRETORIA,BYENESPOORT,1
GAUTENG,PRETORIA,CAPE RESERVE,183
GAUTENG,PRETORIA,CAPITAL PARK,84
GAUTENG,PRETORIA,CENTRAL,2
GAUTENG,PRETORIA,CHRISTIAANVILLE A H,182
GAUTENG,PRETORIA,CHRISTOBURG,183
GAUTENG,PRETORIA,CLAREMONT,82
GAUTENG,PRETORIA,CLYDESDALE,2
GAUTENG,PRETORIA,COLBYN,83
GAUTENG,PRETORIA,CONSTANTIA PARK,181
GAUTENG,PRETORIA,COR DELFOS,16
GAUTENG,PRETORIA,COUNTRY LANE ESTATE,2
GAUTENG,PRETORIA,CYNTHIA VALE,182
GAUTENG,PRETORIA,DANVILLE,183
GAUTENG,PRETORIA,DASPOORT ESTATE,82
GAUTENG,PRETORIA,DASPOORT,82
GAUTENG,PRETORIA,DE BEERS A H,181
GAUTENG,PRETORIA,DE BEERS,181
GAUTENG,PRETORIA,DE ONDERSTEPOORT,110
GAUTENG,PRETORIA,DE WAGENSDRIFT,1
GAUTENG,PRETORIA,DEELTITELS MOOT,182
GAUTENG,PRETORIA,DEERNESS,84
GAUTENG,PRETORIA,DERDEPOORT,2
GAUTENG,PRETORIA,DERDEPOORTPARK,35
GAUTENG,PRETORIA,DIE WILGERS A H,41
GAUTENG,PRETORIA,DIE WILGERS,41
GAUTENG,PRETORIA,DONKERHOEK A H,42
GAUTENG,PRETORIA,DOORNPOORT ESTATE,17
GAUTENG,PRETORIA,DOORNPOORT,17
GAUTENG,PRETORIA,DOORNRANDJIES,2
GAUTENG,PRETORIA,DORANDIA,182
GAUTENG,PRETORIA,DOWNBURN,1
GAUTENG,PRETORIA,DROMMEDARIS,21
GAUTENG,PRETORIA,EAST LYNNE,186
GAUTENG,PRETORIA,EASTCLIFF,186
GAUTENG,PRETORIA,EASTWOOD,83
GAUTENG,PRETORIA,EERSTERUST,22
GAUTENG,PRETORIA,EKKLESIA,186
GAUTENG,PRETORIA,ELANDSFONTEIN A H,182
GAUTENG,PRETORIA,ELANDSPOORT,183
GAUTENG,PRETORIA,ELARDUSPARK,181
GAUTENG,PRETORIA,ELOFFSDAL,84
GAUTENG,PRETORIA,ENORMWATER A H,182
GAUTENG,PRETORIA,EQUESTRIA,81
GAUTENG,PRETORIA,ERASMIA,183
GAUTENG,PRETORIA,ERASMUS PARK,181
GAUTENG,PRETORIA,ERASMUSKLOOF,183
GAUTENG,PRETORIA,ERASMUSRAND,181
GAUTENG,PRETORIA,FAERIE GLEN,43
GAUTENG,PRETORIA,FLORA PARK,183
GAUTENG,PRETORIA,FLORAUNA,182
GAUTENG,PRETORIA,FOURIESRUS,24
GAUTENG,PRETORIA,GARSFONTEIN A H,42
GAUTENG,PRETORIA,GARSFONTEIN,42
GAUTENG,PRETORIA,GENERAAL KEMP HEUWEL,187
GAUTENG,PRETORIA,GEORGEVILLE,184
GAUTENG,PRETORIA,GEZINA,84
GAUTENG,PRETORIA,GLENSTANTIA,10
GAUTENG,PRETORIA,GLENWOOD,81
GAUTENG,PRETORIA,GOEDEHOOP,2
GAUTENG,PRETORIA,GROENFONTEIN,2
GAUTENG,PRETORIA,GROENKLOOF,181
GAUTENG,PRETORIA,GROOTFONTEIN COUNTRY ESTATES,1
GAUTENG,PRETORIA,GROOTFONTEIN,56
GAUTENG,PRETORIA,GROOTVLEI,120
GAUTENG,PRETORIA,HAAKDOORNBOOM,2
GAUTENG,PRETORIA,HAAKDOORNLAAGTE,2
GAUTENG,PRETORIA,HARTBEESFONTEIN,2
GAUTENG,PRETORIA,HATFIELD,83
GAUTENG,PRETORIA,HAZELDEAN,42
GAUTENG,PRETORIA,HAZELWOOD,81
GAUTENG,PRETORIA,HEATHERVIEW,182
GAUTENG,PRETORIA,HERCULES,82
GAUTENG,PRETORIA,HERMANSTAD,82
GAUTENG,PRETORIA,HILLCREST,83
GAUTENG,PRETORIA,HILLS & DALES,2
GAUTENG,PRETORIA,HONINGNESKRANS,2
GAUTENG,PRETORIA,HORNSOORD A H,182
GAUTENG,PRETORIA,IKAGENG,122
GAUTENG,PRETORIA,INDUSTRIAL AREA,183
GAUTENG,PRETORIA,INNESDALE,31
GAUTENG,PRETORIA,JAN NIEMANDPARK,186
GAUTENG,PRETORIA,KAALFONTEIN,1
GAUTENG,PRETORIA,KAALLAAGTE,2
GAUTENG,PRETORIA,KAMEELDRIFT EAST,183
GAUTENG,PRETORIA,KAMEELDRIFT WEST,183
GAUTENG,PRETORIA,KAMEELDRIFT,183
GAUTENG,PRETORIA,KAMEELFONTEIN,1
GAUTENG,PRETORIA,KENLEY,182
GAUTENG,PRETORIA,KILBERRY,2
GAUTENG,PRETORIA,KILNER PARK,186
GAUTENG,PRETORIA,KIRKNEY,157
GAUTENG,PRETORIA,KLIPDRIF,2
GAUTENG,PRETORIA,KLIPFONTEIN,2
GAUTENG,PRETORIA,KLIPKOP,2
GAUTENG,PRETORIA,KLOPPERSBOS,1
GAUTENG,PRETORIA,KNOPPIESLAAGTE,182
GAUTENG,PRETORIA,KOEDOESPOORT,186
GAUTENG,PRETORIA,KOZENI,2
GAUTENG,PRETORIA,KRAUSEVILLE,182
GAUTENG,PRETORIA,KROKODILSPRUIT,1
GAUTENG,PRETORIA,KROMDRAAI,2
GAUTENG,PRETORIA,KWAGGASRAND,183
GAUTENG,PRETORIA,LA CONCORDE,184
GAUTENG,PRETORIA,LA MONTAGNE,184
GAUTENG,PRETORIA,LEEUWKLOOF,2
GAUTENG,PRETORIA,LEOKAVILLE A H,182
GAUTENG,PRETORIA,LES MARAIS,84
GAUTENG,PRETORIA,LINDO PARK,186
GAUTENG,PRETORIA,LISDOGAN PARK,182
GAUTENG,PRETORIA,LOMBARDY ESTATE,54
GAUTENG,PRETORIA,LOTUS GARDENS,183
GAUTENG,PRETORIA,LUKASRAND,181
GAUTENG,PRETORIA,LUSTHOF,2
GAUTENG,PRETORIA,LYDIANA,184
GAUTENG,PRETORIA,LYNN EAST,39
GAUTENG,PRETORIA,LYNNRODENE,81
GAUTENG,PRETORIA,LYNNWOOD GLEN,81
GAUTENG,PRETORIA,LYNNWOOD MANOR,81
GAUTENG,PRETORIA,LYNNWOOD PARK,81
GAUTENG,PRETORIA,LYNNWOOD RIDGE,81
GAUTENG,PRETORIA,LYNNWOOD,81
GAUTENG,PRETORIA,MAGALIESKRUIN,182
GAUTENG,PRETORIA,MAGALIESMOOT A H,182
GAUTENG,PRETORIA,MAHUBE VALLEY,122
GAUTENG,PRETORIA,MAMELODI BLOCKS A V,122
GAUTENG,PRETORIA,MAMELODI BUFFER ZONE,122
GAUTENG,PRETORIA,MAMELODI EAST,122
GAUTENG,PRETORIA,MAMELODI EXT 2,122
GAUTENG,PRETORIA,MAMELODI EXT 3,122
GAUTENG,PRETORIA,MAMELODI EXT 5,122
GAUTENG,PRETORIA,MAMELODI GARDENS,122
GAUTENG,PRETORIA,MAMELODI WEST,122
GAUTENG,PRETORIA,MAMELODI,122
GAUTENG,PRETORIA,MAROELANA,81
GAUTENG,PRETORIA,MAYVILLE,84
GAUTENG,PRETORIA,MEDUNSA,204
GAUTENG,PRETORIA,MENLO PARK,81
GAUTENG,PRETORIA,MENLYN,181
GAUTENG,PRETORIA,MEYERSPARK,184
GAUTENG,PRETORIA,MITCHELL STREET,104
GAUTENG,PRETORIA,MONRICK A H,182
GAUTENG,PRETORIA,MONT LORRAINE,2
GAUTENG,PRETORIA,MONTANA A H,182
GAUTENG,PRETORIA,MONTANA ESTATE,182
GAUTENG,PRETORIA,MONTANA GARDENS,182
GAUTENG,PRETORIA,MONTANA PARK,182
GAUTENG,PRETORIA,MONTANA,182
GAUTENG,PRETORIA,MONUMENT PARK,181
GAUTENG,PRETORIA,MOOIKLOOF GLEN,81
GAUTENG,PRETORIA,MOOIKLOOF HEIGHTS,81
GAUTENG,PRETORIA,MOOIKLOOF RIDGE,81
GAUTENG,PRETORIA,MOOIKLOOF,1
GAUTENG,PRETORIA,MOOIPLAAS,42
GAUTENG,PRETORIA,MOOIPLAATS A H,2
GAUTENG,PRETORIA,MOREGLOED,186
GAUTENG,PRETORIA,MORELETA PARK,44
GAUTENG,PRETORIA,MORULA VIEW,190
GAUTENG,PRETORIA,MOUNTAIN VIEW,82
GAUTENG,PRETORIA,MUCKLENEUK HEUWEL,2
GAUTENG,PRETORIA,MUCKLENEUK,2
GAUTENG,PRETORIA,MULDERIA,184
GAUTENG,PRETORIA,MURRAYFIELD,184
GAUTENG,PRETORIA,NATLONG,108
GAUTENG,PRETORIA,NAVORS,184
GAUTENG,PRETORIA,NAVORSDORP,184
GAUTENG,PRETORIA,NELLMAPIUS,162
GAUTENG,PRETORIA,NEW MUCKLENEUK,181
GAUTENG,PRETORIA,NEWLANDS,81
GAUTENG,PRETORIA,NEWMARKET ESTATE,2
GAUTENG,PRETORIA,NICOMAR,82
GAUTENG,PRETORIA,NOOITGEDACHT,1
GAUTENG,PRETORIA,OLYMPUS A H,81
GAUTENG,PRETORIA,OLYMPUS COUNTRY ESTATE,81
GAUTENG,PRETORIA,OLYMPUS HEIGHTS ESTATE,81
GAUTENG,PRETORIA,OLYMPUS,81
GAUTENG,PRETORIA,ONDERSTEPOORT A H,110
GAUTENG,PRETORIA,ONDERSTEPOORT,110
GAUTENG,PRETORIA,ORCHARDS,2
GAUTENG,PRETORIA,PAARDEFONTEIN,2
GAUTENG,PRETORIA,PARKTOWN ESTATE,84
GAUTENG,PRETORIA,PARKTOWN,84
GAUTENG,PRETORIA,PATRYSHOEK,2
GAUTENG,PRETORIA,PHIANA,182
GAUTENG,PRETORIA,PHILIP NEL PARK,183
GAUTENG,PRETORIA,PIENAARSPOORT 338JR,1
GAUTENG,PRETORIA,PIENAARSPOORT 399JR,1
GAUTENG,PRETORIA,PIERNEEF RIF,2
GAUTENG,PRETORIA,PIERNEEFRANT,84
GAUTENG,PRETORIA,POLKOL,111
GAUTENG,PRETORIA,PRESAS,114
GAUTENG,PRETORIA,PRETORIA EAST,2
GAUTENG,PRETORIA,PRETORIA GARDENS,82
GAUTENG,PRETORIA,PRETORIA INDUSTRIAL,2
GAUTENG,PRETORIA,PRETORIA NORTH,182
GAUTENG,PRETORIA,PRETORIA TOWNLANDS A H,2
GAUTENG,PRETORIA,PRETORIA WEST,183
GAUTENG,PRETORIA,PRETORIA,2
GAUTENG,PRETORIA,PRETORIUSPARK,42
GAUTENG,PRETORIA,PRINCESS PARK,2
GAUTENG,PRETORIA,PROCLAMATION HILL,183
GAUTENG,PRETORIA,PUMULANI,1
GAUTENG,PRETORIA,PYRAMID,120
GAUTENG,PRETORIA,QUEENSWOOD,186
GAUTENG,PRETORIA,RADIO UITKYK,187
GAUTENG,PRETORIA,REMHOOGTE,182
GAUTENG,PRETORIA,RETHABILE,122
GAUTENG,PRETORIA,RHENOSTERSPRUIT,2
GAUTENG,PRETORIA,RIETFONTEIN A H,84
GAUTENG,PRETORIA,RIETFONTEIN,84
GAUTENG,PRETORIA,RIETONDALE,84
GAUTENG,PRETORIA,RIETVALLEI A H,2
GAUTENG,PRETORIA,RIETVALLEI PARK,1
GAUTENG,PRETORIA,RIETVALLEIRAND,174
GAUTENG,PRETORIA,RIETVLEI RIDGE COUNTRY ESTATE,157
GAUTENG,PRETORIA,RIVERDALE,2
GAUTENG,PRETORIA,RIVERSIDE ESTATE,2
GAUTENG,PRETORIA,RIVERSIDE,186
GAUTENG,PRETORIA,RIVIERA,84
GAUTENG,PRETORIA,ROOIWAL,120
GAUTENG,PRETORIA,ROSEVILLE,84
GAUTENG,PRETORIA,RYNOUE,1
GAUTENG,PRETORIA,SALIESHOEK,184
GAUTENG,PRETORIA,SALVOKOP,2
GAUTENG,PRETORIA,SAULSVILLE,8
GAUTENG,PRETORIA,SAVANNA COUNTRY ESTATE,2
GAUTENG,PRETORIA,SCHEERPOORT,182
GAUTENG,PRETORIA,SCHURVEBERG,182
GAUTENG,PRETORIA,SHERE A H,42
GAUTENG,PRETORIA,SILVER LAKES,54
GAUTENG,PRETORIA,SILVER VIEW RIDGE,0
GAUTENG,PRETORIA,SILVERTON RIDGE,184
GAUTENG,PRETORIA,SILVERTON,184
GAUTENG,PRETORIA,SILVERTONDALE,184
GAUTENG,PRETORIA,SIMFONIE,128
GAUTENG,PRETORIA,SINOVILLE,182
GAUTENG,PRETORIA,SIX FOUNTAINS,54
GAUTENG,PRETORIA,SKANSKOP,2
GAUTENG,PRETORIA,SOSHANGUVE EAST,152
GAUTENG,PRETORIA,SOSHANGUVE,152
GAUTENG,PRETORIA,SPIOENKOP,1
GAUTENG,PRETORIA,SPRINGBOKVLAKTE,2
GAUTENG,PRETORIA,SPRINGFONTEIN,2
GAUTENG,PRETORIA,STERREWAG,181
GAUTENG,PRETORIA,STRIJDOMPLEIN,126
GAUTENG,PRETORIA,STRULAND A H,2
GAUTENG,PRETORIA,SUIDERBERG,82
GAUTENG,PRETORIA,SUNNYSIDE,2
GAUTENG,PRETORIA,SUNSET VIEW A H,82
GAUTENG,PRETORIA,SWACINA PARK A H,82
GAUTENG,PRETORIA,SWARTKRANS,2
GAUTENG,PRETORIA,TEK,133
GAUTENG,PRETORIA,THABA TSHWANE,143
GAUTENG,PRETORIA,THE HILLS,1
GAUTENG,PRETORIA,THE TRAMSHED,126
GAUTENG,PRETORIA,THE WILDS,2
GAUTENG,PRETORIA,THE WILLOWS A H,41
GAUTENG,PRETORIA,THE WILLOWS,2
GAUTENG,PRETORIA,TIEGERPOORT,56
GAUTENG,PRETORIA,TIERPOORT,56
GAUTENG,PRETORIA,TIJGER VALLEY,2
GAUTENG,PRETORIA,TILEBA,182
GAUTENG,PRETORIA,TOTIUSDAL,134
GAUTENG,PRETORIA,TRANSVALIA,135
GAUTENG,PRETORIA,TREESBANK,82
GAUTENG,PRETORIA,TREVENNA,2
GAUTENG,PRETORIA,TWEEDRACHT A H,2
GAUTENG,PRETORIA,TYGER VALLEY,2
GAUTENG,PRETORIA,TYGERVALLEY,1
GAUTENG,PRETORIA,UITZICHT,82
GAUTENG,PRETORIA,VAL DE GRACE,184
GAUTENG,PRETORIA,VALHALLA,185
GAUTENG,PRETORIA,VALLEY FARM A H,43
GAUTENG,PRETORIA,VALLIS,138
GAUTENG,PRETORIA,VASFONTEIN,120
GAUTENG,PRETORIA,VENNING PARK,139
GAUTENG,PRETORIA,VILLIERIA,186
GAUTENG,PRETORIA,VISSERSHOEK,201
GAUTENG,PRETORIA,VLAKFONTEIN,2
GAUTENG,PRETORIA,VLAKPLAATS,184
GAUTENG,PRETORIA,VOORTREKKERHOOGTE,187
GAUTENG,PRETORIA,VREDE,2
GAUTENG,PRETORIA,WALMANSTHAL,1
GAUTENG,PRETORIA,WALTLOO,184
GAUTENG,PRETORIA,WAPADRAND,41
GAUTENG,PRETORIA,WATERKLOOF A H,181
GAUTENG,PRETORIA,WATERKLOOF GLEN,181
GAUTENG,PRETORIA,WATERKLOOF HEIGHTS,181
GAUTENG,PRETORIA,WATERKLOOF PARK,181
GAUTENG,PRETORIA,WATERKLOOF RIDGE,181
GAUTENG,PRETORIA,WATERKLOOF,181
GAUTENG,PRETORIA,WATERVAL,2
GAUTENG,PRETORIA,WAVERLEY,186
GAUTENG,PRETORIA,WEAVIND PARK,184
GAUTENG,PRETORIA,WELGEDACHT,2
GAUTENG,PRETORIA,WELGEVONDEN,2
GAUTENG,PRETORIA,WEST PARK,183
GAUTENG,PRETORIA,WESTVIEW,82
GAUTENG,PRETORIA,WILDEBEESHOEK,2
GAUTENG,PRETORIA,WILGERS,81
GAUTENG,PRETORIA,WILLOW ACRES,54
GAUTENG,PRETORIA,WILLOW BRAE,2
GAUTENG,PRETORIA,WILLOW GLEN A H,41
GAUTENG,PRETORIA,WILLOW GLEN,81
GAUTENG,PRETORIA,WILLOW PARK MANOR,41
GAUTENG,PRETORIA,WILLOW PARK,41
GAUTENG,PRETORIA,WILLOWBRAE,2
GAUTENG,PRETORIA,WINGATE MANOR,153
GAUTENG,PRETORIA,WINGATE PARK,153
GAUTENG,PRETORIA,WITKOPPIES A H,184
GAUTENG,PRETORIA,WOLMARANSPOORT A H,2
GAUTENG,PRETORIA,WOLMER,182
GAUTENG,PRETORIA,WONDERBOOM A H,182
GAUTENG,PRETORIA,WONDERBOOM POORT,182
GAUTENG,PRETORIA,WONDERBOOM SOUTH,84
GAUTENG,PRETORIA,WONDERBOOM,182
GAUTENG,PRETORIA,WOODHILL,76
GAUTENG,PRETORIA,WOODLANDS,72
GAUTENG,PRETORIA,YSTERVARKFONTEIN,2
GAUTENG,PRETORIA,ZANDFONTEIN A H,183
GAUTENG,PRETORIA,ZEEKOEIGAT,1
GAUTENG,PRETORIA,ZEVENFONTEIN,182
GAUTENG,PRETORIA,ZWARTKOPPIES A H,2
GAUTENG,PRETORIA,ZWAVELPOORT,42
GAUTENG,RANDBURG,ALBERTSKROON,2195
GAUTENG,RANDBURG,ALBERTSVILLE,2195
GAUTENG,RANDBURG,ALDARAPARK,2194
GAUTENG,RANDBURG,AMALGAM,2092
GAUTENG,RANDBURG,AUCKLAND PARK,2092
GAUTENG,RANDBURG,BALLENDEAN A H,2194
GAUTENG,RANDBURG,BANBURY,2164
GAUTENG,RANDBURG,BELLAIRSPARK,2194
GAUTENG,RANDBURG,BERARIO,2195
GAUTENG,RANDBURG,BEVERLEY A H,2194
GAUTENG,RANDBURG,BEVERLEY GARDENS,2194
GAUTENG,RANDBURG,BLACKHEATH,2195
GAUTENG,RANDBURG,BLAIRGOWRIE,2194
GAUTENG,RANDBURG,BLOUBERGRANT,2153
GAUTENG,RANDBURG,BLOUBOSRAND,2194
GAUTENG,RANDBURG,BORDEAUX,2194
GAUTENG,RANDBURG,BOSKRUIN,2194
GAUTENG,RANDBURG,BOSMONT,2093
GAUTENG,RANDBURG,BRIXTON,2092
GAUTENG,RANDBURG,BROADACRES A H,2194
GAUTENG,RANDBURG,BROADACRES,2194
GAUTENG,RANDBURG,BROMHOF,2154
GAUTENG,RANDBURG,BRUSHWOOD HAUGH A H,2194
